0,1,2,3,4,5
audSpec,Rfilt,sma,de[7],kurtosis,pad
audSpec,Rfilt,sma,de[7],meanSegLen,pad
audSpec,Rfilt,sma,de[7],maxSegLen,pad
audSpec,Rfilt,sma,de[7],minSegLen,pad
audSpec,Rfilt,sma,de[7],segLenStddev,pad
audSpec,Rfilt,sma,de[7],upleveltime25,pad
audSpec,Rfilt,sma,de[7],upleveltime50,pad
audSpec,Rfilt,sma,de[7],upleveltime75,pad
audSpec,Rfilt,sma,de[7],upleveltime90,pad
audSpec,Rfilt,sma,de[7],risetime,pad
audSpec,Rfilt,sma,de[7],leftctime,pad
audSpec,Rfilt,sma,de[7],lpgain,pad
audSpec,Rfilt,sma,de[7],lpc0,pad
audSpec,Rfilt,sma,de[7],lpc1,pad
audSpec,Rfilt,sma,de[7],lpc2,pad
audSpec,Rfilt,sma,de[7],lpc3,pad
audSpec,Rfilt,sma,de[7],lpc4,pad
audSpec,Rfilt,sma,de[8],range,pad
audSpec,Rfilt,sma,de[8],maxPos,pad
audSpec,Rfilt,sma,de[8],minPos,pad
audSpec,Rfilt,sma,de[8],quartile1,pad
audSpec,Rfilt,sma,de[8],quartile2,pad
audSpec,Rfilt,sma,de[8],quartile3,pad
audSpec,Rfilt,sma,de[8],iqr1-2,pad
audSpec,Rfilt,sma,de[8],iqr2-3,pad
audSpec,Rfilt,sma,de[8],iqr1-3,pad
audSpec,Rfilt,sma,de[8],percentile1.0,pad
audSpec,Rfilt,sma,de[8],percentile99.0,pad
audSpec,Rfilt,sma,de[8],pctlrange0-1,pad
audSpec,Rfilt,sma,de[8],stddev,pad
audSpec,Rfilt,sma,de[8],skewness,pad
audSpec,Rfilt,sma,de[8],kurtosis,pad
audSpec,Rfilt,sma,de[8],meanSegLen,pad
audSpec,Rfilt,sma,de[8],maxSegLen,pad
audSpec,Rfilt,sma,de[8],minSegLen,pad
audSpec,Rfilt,sma,de[8],segLenStddev,pad
audSpec,Rfilt,sma,de[8],upleveltime25,pad
audSpec,Rfilt,sma,de[8],upleveltime50,pad
audSpec,Rfilt,sma,de[8],upleveltime75,pad
audSpec,Rfilt,sma,de[8],upleveltime90,pad
audSpec,Rfilt,sma,de[8],risetime,pad
audSpec,Rfilt,sma,de[8],leftctime,pad
audSpec,Rfilt,sma,de[8],lpgain,pad
audSpec,Rfilt,sma,de[8],lpc0,pad
audSpec,Rfilt,sma,de[8],lpc1,pad
audSpec,Rfilt,sma,de[8],lpc2,pad
audSpec,Rfilt,sma,de[8],lpc3,pad
audSpec,Rfilt,sma,de[8],lpc4,pad
audSpec,Rfilt,sma,de[9],range,pad
audSpec,Rfilt,sma,de[9],maxPos,pad
audSpec,Rfilt,sma,de[9],minPos,pad
audSpec,Rfilt,sma,de[9],quartile1,pad
audSpec,Rfilt,sma,de[9],quartile2,pad
audSpec,Rfilt,sma,de[9],quartile3,pad
audSpec,Rfilt,sma,de[9],iqr1-2,pad
audSpec,Rfilt,sma,de[9],iqr2-3,pad
audSpec,Rfilt,sma,de[9],iqr1-3,pad
audSpec,Rfilt,sma,de[9],percentile1.0,pad
audSpec,Rfilt,sma,de[9],percentile99.0,pad
audSpec,Rfilt,sma,de[9],pctlrange0-1,pad
audSpec,Rfilt,sma,de[9],stddev,pad
audSpec,Rfilt,sma,de[9],skewness,pad
audSpec,Rfilt,sma,de[9],kurtosis,pad
audSpec,Rfilt,sma,de[9],meanSegLen,pad
audSpec,Rfilt,sma,de[9],maxSegLen,pad
audSpec,Rfilt,sma,de[9],minSegLen,pad
audSpec,Rfilt,sma,de[9],segLenStddev,pad
audSpec,Rfilt,sma,de[9],upleveltime25,pad
audSpec,Rfilt,sma,de[9],upleveltime50,pad
audSpec,Rfilt,sma,de[9],upleveltime75,pad
audSpec,Rfilt,sma,de[9],upleveltime90,pad
audSpec,Rfilt,sma,de[9],risetime,pad
audSpec,Rfilt,sma,de[9],leftctime,pad
audSpec,Rfilt,sma,de[9],lpgain,pad
audSpec,Rfilt,sma,de[9],lpc0,pad
audSpec,Rfilt,sma,de[9],lpc1,pad
audSpec,Rfilt,sma,de[9],lpc2,pad
audSpec,Rfilt,sma,de[9],lpc3,pad
audSpec,Rfilt,sma,de[9],lpc4,pad
audSpec,Rfilt,sma,de[10],range,pad
audSpec,Rfilt,sma,de[10],maxPos,pad
audSpec,Rfilt,sma,de[10],minPos,pad
audSpec,Rfilt,sma,de[10],quartile1,pad
audSpec,Rfilt,sma,de[10],quartile2,pad
audSpec,Rfilt,sma,de[10],quartile3,pad
audSpec,Rfilt,sma,de[10],iqr1-2,pad
audSpec,Rfilt,sma,de[10],iqr2-3,pad
audSpec,Rfilt,sma,de[10],iqr1-3,pad
audSpec,Rfilt,sma,de[10],percentile1.0,pad
audSpec,Rfilt,sma,de[10],percentile99.0,pad
audSpec,Rfilt,sma,de[10],pctlrange0-1,pad
audSpec,Rfilt,sma,de[10],stddev,pad
audSpec,Rfilt,sma,de[10],skewness,pad
audSpec,Rfilt,sma,de[10],kurtosis,pad
audSpec,Rfilt,sma,de[10],meanSegLen,pad
audSpec,Rfilt,sma,de[10],maxSegLen,pad
audSpec,Rfilt,sma,de[10],minSegLen,pad
audSpec,Rfilt,sma,de[10],segLenStddev,pad
audSpec,Rfilt,sma,de[10],upleveltime25,pad
audSpec,Rfilt,sma,de[10],upleveltime50,pad
audSpec,Rfilt,sma,de[10],upleveltime75,pad
audSpec,Rfilt,sma,de[10],upleveltime90,pad
audSpec,Rfilt,sma,de[10],risetime,pad
audSpec,Rfilt,sma,de[10],leftctime,pad
audSpec,Rfilt,sma,de[10],lpgain,pad
audSpec,Rfilt,sma,de[10],lpc0,pad
audSpec,Rfilt,sma,de[10],lpc1,pad
audSpec,Rfilt,sma,de[10],lpc2,pad
audSpec,Rfilt,sma,de[10],lpc3,pad
audSpec,Rfilt,sma,de[10],lpc4,pad
audSpec,Rfilt,sma,de[11],range,pad
audSpec,Rfilt,sma,de[11],maxPos,pad
audSpec,Rfilt,sma,de[11],minPos,pad
audSpec,Rfilt,sma,de[11],quartile1,pad
audSpec,Rfilt,sma,de[11],quartile2,pad
audSpec,Rfilt,sma,de[11],quartile3,pad
audSpec,Rfilt,sma,de[11],iqr1-2,pad
audSpec,Rfilt,sma,de[11],iqr2-3,pad
audSpec,Rfilt,sma,de[11],iqr1-3,pad
audSpec,Rfilt,sma,de[11],percentile1.0,pad
audSpec,Rfilt,sma,de[11],percentile99.0,pad
audSpec,Rfilt,sma,de[11],pctlrange0-1,pad
audSpec,Rfilt,sma,de[11],stddev,pad
audSpec,Rfilt,sma,de[11],skewness,pad
audSpec,Rfilt,sma,de[11],kurtosis,pad
audSpec,Rfilt,sma,de[11],meanSegLen,pad
audSpec,Rfilt,sma,de[11],maxSegLen,pad
audSpec,Rfilt,sma,de[11],minSegLen,pad
audSpec,Rfilt,sma,de[11],segLenStddev,pad
audSpec,Rfilt,sma,de[11],upleveltime25,pad
audSpec,Rfilt,sma,de[11],upleveltime50,pad
audSpec,Rfilt,sma,de[11],upleveltime75,pad
audSpec,Rfilt,sma,de[11],upleveltime90,pad
audSpec,Rfilt,sma,de[11],risetime,pad
audSpec,Rfilt,sma,de[11],leftctime,pad
audSpec,Rfilt,sma,de[11],lpgain,pad
audSpec,Rfilt,sma,de[11],lpc0,pad
audSpec,Rfilt,sma,de[11],lpc1,pad
audSpec,Rfilt,sma,de[11],lpc2,pad
audSpec,Rfilt,sma,de[11],lpc3,pad
audSpec,Rfilt,sma,de[11],lpc4,pad
audSpec,Rfilt,sma,de[12],range,pad
audSpec,Rfilt,sma,de[12],maxPos,pad
audSpec,Rfilt,sma,de[12],minPos,pad
audSpec,Rfilt,sma,de[12],quartile1,pad
audSpec,Rfilt,sma,de[12],quartile2,pad
audSpec,Rfilt,sma,de[12],quartile3,pad
audSpec,Rfilt,sma,de[12],iqr1-2,pad
audSpec,Rfilt,sma,de[12],iqr2-3,pad
audSpec,Rfilt,sma,de[12],iqr1-3,pad
audSpec,Rfilt,sma,de[12],percentile1.0,pad
audSpec,Rfilt,sma,de[12],percentile99.0,pad
audSpec,Rfilt,sma,de[12],pctlrange0-1,pad
audSpec,Rfilt,sma,de[12],stddev,pad
audSpec,Rfilt,sma,de[12],skewness,pad
audSpec,Rfilt,sma,de[12],kurtosis,pad
audSpec,Rfilt,sma,de[12],meanSegLen,pad
audSpec,Rfilt,sma,de[12],maxSegLen,pad
audSpec,Rfilt,sma,de[12],minSegLen,pad
audSpec,Rfilt,sma,de[12],segLenStddev,pad
audSpec,Rfilt,sma,de[12],upleveltime25,pad
audSpec,Rfilt,sma,de[12],upleveltime50,pad
audSpec,Rfilt,sma,de[12],upleveltime75,pad
audSpec,Rfilt,sma,de[12],upleveltime90,pad
audSpec,Rfilt,sma,de[12],risetime,pad
audSpec,Rfilt,sma,de[12],leftctime,pad
audSpec,Rfilt,sma,de[12],lpgain,pad
audSpec,Rfilt,sma,de[12],lpc0,pad
audSpec,Rfilt,sma,de[12],lpc1,pad
audSpec,Rfilt,sma,de[12],lpc2,pad
audSpec,Rfilt,sma,de[12],lpc3,pad
audSpec,Rfilt,sma,de[12],lpc4,pad
audSpec,Rfilt,sma,de[13],range,pad
audSpec,Rfilt,sma,de[13],maxPos,pad
audSpec,Rfilt,sma,de[13],minPos,pad
audSpec,Rfilt,sma,de[13],quartile1,pad
audSpec,Rfilt,sma,de[13],quartile2,pad
audSpec,Rfilt,sma,de[13],quartile3,pad
audSpec,Rfilt,sma,de[13],iqr1-2,pad
audSpec,Rfilt,sma,de[13],iqr2-3,pad
audSpec,Rfilt,sma,de[13],iqr1-3,pad
audSpec,Rfilt,sma,de[13],percentile1.0,pad
audSpec,Rfilt,sma,de[13],percentile99.0,pad
audSpec,Rfilt,sma,de[13],pctlrange0-1,pad
audSpec,Rfilt,sma,de[13],stddev,pad
audSpec,Rfilt,sma,de[13],skewness,pad
audSpec,Rfilt,sma,de[13],kurtosis,pad
audSpec,Rfilt,sma,de[13],meanSegLen,pad
audSpec,Rfilt,sma,de[13],maxSegLen,pad
audSpec,Rfilt,sma,de[13],minSegLen,pad
audSpec,Rfilt,sma,de[13],segLenStddev,pad
audSpec,Rfilt,sma,de[13],upleveltime25,pad
audSpec,Rfilt,sma,de[13],upleveltime50,pad
audSpec,Rfilt,sma,de[13],upleveltime75,pad
audSpec,Rfilt,sma,de[13],upleveltime90,pad
audSpec,Rfilt,sma,de[13],risetime,pad
audSpec,Rfilt,sma,de[13],leftctime,pad
audSpec,Rfilt,sma,de[13],lpgain,pad
audSpec,Rfilt,sma,de[13],lpc0,pad
audSpec,Rfilt,sma,de[13],lpc1,pad
audSpec,Rfilt,sma,de[13],lpc2,pad
audSpec,Rfilt,sma,de[13],lpc3,pad
audSpec,Rfilt,sma,de[13],lpc4,pad
audSpec,Rfilt,sma,de[14],range,pad
audSpec,Rfilt,sma,de[14],maxPos,pad
audSpec,Rfilt,sma,de[14],minPos,pad
audSpec,Rfilt,sma,de[14],quartile1,pad
audSpec,Rfilt,sma,de[14],quartile2,pad
audSpec,Rfilt,sma,de[14],quartile3,pad
audSpec,Rfilt,sma,de[14],iqr1-2,pad
audSpec,Rfilt,sma,de[14],iqr2-3,pad
audSpec,Rfilt,sma,de[14],iqr1-3,pad
audSpec,Rfilt,sma,de[14],percentile1.0,pad
audSpec,Rfilt,sma,de[14],percentile99.0,pad
audSpec,Rfilt,sma,de[14],pctlrange0-1,pad
audSpec,Rfilt,sma,de[14],stddev,pad
audSpec,Rfilt,sma,de[14],skewness,pad
audSpec,Rfilt,sma,de[14],kurtosis,pad
audSpec,Rfilt,sma,de[14],meanSegLen,pad
audSpec,Rfilt,sma,de[14],maxSegLen,pad
audSpec,Rfilt,sma,de[14],minSegLen,pad
audSpec,Rfilt,sma,de[14],segLenStddev,pad
audSpec,Rfilt,sma,de[14],upleveltime25,pad
audSpec,Rfilt,sma,de[14],upleveltime50,pad
audSpec,Rfilt,sma,de[14],upleveltime75,pad
audSpec,Rfilt,sma,de[14],upleveltime90,pad
audSpec,Rfilt,sma,de[14],risetime,pad
audSpec,Rfilt,sma,de[14],leftctime,pad
audSpec,Rfilt,sma,de[14],lpgain,pad
audSpec,Rfilt,sma,de[14],lpc0,pad
audSpec,Rfilt,sma,de[14],lpc1,pad
audSpec,Rfilt,sma,de[14],lpc2,pad
audSpec,Rfilt,sma,de[14],lpc3,pad
audSpec,Rfilt,sma,de[14],lpc4,pad
audSpec,Rfilt,sma,de[15],range,pad
audSpec,Rfilt,sma,de[15],maxPos,pad
audSpec,Rfilt,sma,de[15],minPos,pad
audSpec,Rfilt,sma,de[15],quartile1,pad
audSpec,Rfilt,sma,de[15],quartile2,pad
audSpec,Rfilt,sma,de[15],quartile3,pad
audSpec,Rfilt,sma,de[15],iqr1-2,pad
audSpec,Rfilt,sma,de[15],iqr2-3,pad
audSpec,Rfilt,sma,de[15],iqr1-3,pad
audSpec,Rfilt,sma,de[15],percentile1.0,pad
audSpec,Rfilt,sma,de[15],percentile99.0,pad
audSpec,Rfilt,sma,de[15],pctlrange0-1,pad
audSpec,Rfilt,sma,de[15],stddev,pad
audSpec,Rfilt,sma,de[15],skewness,pad
audSpec,Rfilt,sma,de[15],kurtosis,pad
audSpec,Rfilt,sma,de[15],meanSegLen,pad
audSpec,Rfilt,sma,de[15],maxSegLen,pad
audSpec,Rfilt,sma,de[15],minSegLen,pad
audSpec,Rfilt,sma,de[15],segLenStddev,pad
audSpec,Rfilt,sma,de[15],upleveltime25,pad
audSpec,Rfilt,sma,de[15],upleveltime50,pad
audSpec,Rfilt,sma,de[15],upleveltime75,pad
audSpec,Rfilt,sma,de[15],upleveltime90,pad
audSpec,Rfilt,sma,de[15],risetime,pad
audSpec,Rfilt,sma,de[15],leftctime,pad
audSpec,Rfilt,sma,de[15],lpgain,pad
audSpec,Rfilt,sma,de[15],lpc0,pad
audSpec,Rfilt,sma,de[15],lpc1,pad
audSpec,Rfilt,sma,de[15],lpc2,pad
audSpec,Rfilt,sma,de[15],lpc3,pad
audSpec,Rfilt,sma,de[15],lpc4,pad
audSpec,Rfilt,sma,de[16],range,pad
audSpec,Rfilt,sma,de[16],maxPos,pad
audSpec,Rfilt,sma,de[16],minPos,pad
audSpec,Rfilt,sma,de[16],quartile1,pad
audSpec,Rfilt,sma,de[16],quartile2,pad
audSpec,Rfilt,sma,de[16],quartile3,pad
audSpec,Rfilt,sma,de[16],iqr1-2,pad
audSpec,Rfilt,sma,de[16],iqr2-3,pad
audSpec,Rfilt,sma,de[16],iqr1-3,pad
audSpec,Rfilt,sma,de[16],percentile1.0,pad
audSpec,Rfilt,sma,de[16],percentile99.0,pad
audSpec,Rfilt,sma,de[16],pctlrange0-1,pad
audSpec,Rfilt,sma,de[16],stddev,pad
audSpec,Rfilt,sma,de[16],skewness,pad
audSpec,Rfilt,sma,de[16],kurtosis,pad
audSpec,Rfilt,sma,de[16],meanSegLen,pad
audSpec,Rfilt,sma,de[16],maxSegLen,pad
audSpec,Rfilt,sma,de[16],minSegLen,pad
audSpec,Rfilt,sma,de[16],segLenStddev,pad
audSpec,Rfilt,sma,de[16],upleveltime25,pad
audSpec,Rfilt,sma,de[16],upleveltime50,pad
audSpec,Rfilt,sma,de[16],upleveltime75,pad
audSpec,Rfilt,sma,de[16],upleveltime90,pad
audSpec,Rfilt,sma,de[16],risetime,pad
audSpec,Rfilt,sma,de[16],leftctime,pad
audSpec,Rfilt,sma,de[16],lpgain,pad
audSpec,Rfilt,sma,de[16],lpc0,pad
audSpec,Rfilt,sma,de[16],lpc1,pad
audSpec,Rfilt,sma,de[16],lpc2,pad
audSpec,Rfilt,sma,de[16],lpc3,pad
audSpec,Rfilt,sma,de[16],lpc4,pad
audSpec,Rfilt,sma,de[17],range,pad
audSpec,Rfilt,sma,de[17],maxPos,pad
audSpec,Rfilt,sma,de[17],minPos,pad
audSpec,Rfilt,sma,de[17],quartile1,pad
audSpec,Rfilt,sma,de[17],quartile2,pad
audSpec,Rfilt,sma,de[17],quartile3,pad
audSpec,Rfilt,sma,de[17],iqr1-2,pad
audSpec,Rfilt,sma,de[17],iqr2-3,pad
audSpec,Rfilt,sma,de[17],iqr1-3,pad
audSpec,Rfilt,sma,de[17],percentile1.0,pad
audSpec,Rfilt,sma,de[17],percentile99.0,pad
audSpec,Rfilt,sma,de[17],pctlrange0-1,pad
audSpec,Rfilt,sma,de[17],stddev,pad
audSpec,Rfilt,sma,de[17],skewness,pad
audSpec,Rfilt,sma,de[17],kurtosis,pad
audSpec,Rfilt,sma,de[17],meanSegLen,pad
audSpec,Rfilt,sma,de[17],maxSegLen,pad
audSpec,Rfilt,sma,de[17],minSegLen,pad
audSpec,Rfilt,sma,de[17],segLenStddev,pad
audSpec,Rfilt,sma,de[17],upleveltime25,pad
audSpec,Rfilt,sma,de[17],upleveltime50,pad
audSpec,Rfilt,sma,de[17],upleveltime75,pad
audSpec,Rfilt,sma,de[17],upleveltime90,pad
audSpec,Rfilt,sma,de[17],risetime,pad
audSpec,Rfilt,sma,de[17],leftctime,pad
audSpec,Rfilt,sma,de[17],lpgain,pad
audSpec,Rfilt,sma,de[17],lpc0,pad
audSpec,Rfilt,sma,de[17],lpc1,pad
audSpec,Rfilt,sma,de[17],lpc2,pad
audSpec,Rfilt,sma,de[17],lpc3,pad
audSpec,Rfilt,sma,de[17],lpc4,pad
audSpec,Rfilt,sma,de[18],range,pad
audSpec,Rfilt,sma,de[18],maxPos,pad
audSpec,Rfilt,sma,de[18],minPos,pad
audSpec,Rfilt,sma,de[18],quartile1,pad
audSpec,Rfilt,sma,de[18],quartile2,pad
audSpec,Rfilt,sma,de[18],quartile3,pad
audSpec,Rfilt,sma,de[18],iqr1-2,pad
audSpec,Rfilt,sma,de[18],iqr2-3,pad
audSpec,Rfilt,sma,de[18],iqr1-3,pad
audSpec,Rfilt,sma,de[18],percentile1.0,pad
audSpec,Rfilt,sma,de[18],percentile99.0,pad
audSpec,Rfilt,sma,de[18],pctlrange0-1,pad
audSpec,Rfilt,sma,de[18],stddev,pad
audSpec,Rfilt,sma,de[18],skewness,pad
audSpec,Rfilt,sma,de[18],kurtosis,pad
audSpec,Rfilt,sma,de[18],meanSegLen,pad
audSpec,Rfilt,sma,de[18],maxSegLen,pad
audSpec,Rfilt,sma,de[18],minSegLen,pad
audSpec,Rfilt,sma,de[18],segLenStddev,pad
audSpec,Rfilt,sma,de[18],upleveltime25,pad
audSpec,Rfilt,sma,de[18],upleveltime50,pad
audSpec,Rfilt,sma,de[18],upleveltime75,pad
audSpec,Rfilt,sma,de[18],upleveltime90,pad
audSpec,Rfilt,sma,de[18],risetime,pad
audSpec,Rfilt,sma,de[18],leftctime,pad
audSpec,Rfilt,sma,de[18],lpgain,pad
audSpec,Rfilt,sma,de[18],lpc0,pad
audSpec,Rfilt,sma,de[18],lpc1,pad
audSpec,Rfilt,sma,de[18],lpc2,pad
audSpec,Rfilt,sma,de[18],lpc3,pad
audSpec,Rfilt,sma,de[18],lpc4,pad
audSpec,Rfilt,sma,de[19],range,pad
audSpec,Rfilt,sma,de[19],maxPos,pad
audSpec,Rfilt,sma,de[19],minPos,pad
audSpec,Rfilt,sma,de[19],quartile1,pad
audSpec,Rfilt,sma,de[19],quartile2,pad
audSpec,Rfilt,sma,de[19],quartile3,pad
audSpec,Rfilt,sma,de[19],iqr1-2,pad
audSpec,Rfilt,sma,de[19],iqr2-3,pad
audSpec,Rfilt,sma,de[19],iqr1-3,pad
audSpec,Rfilt,sma,de[19],percentile1.0,pad
audSpec,Rfilt,sma,de[19],percentile99.0,pad
audSpec,Rfilt,sma,de[19],pctlrange0-1,pad
audSpec,Rfilt,sma,de[19],stddev,pad
audSpec,Rfilt,sma,de[19],skewness,pad
audSpec,Rfilt,sma,de[19],kurtosis,pad
audSpec,Rfilt,sma,de[19],meanSegLen,pad
audSpec,Rfilt,sma,de[19],maxSegLen,pad
audSpec,Rfilt,sma,de[19],minSegLen,pad
audSpec,Rfilt,sma,de[19],segLenStddev,pad
audSpec,Rfilt,sma,de[19],upleveltime25,pad
audSpec,Rfilt,sma,de[19],upleveltime50,pad
audSpec,Rfilt,sma,de[19],upleveltime75,pad
audSpec,Rfilt,sma,de[19],upleveltime90,pad
audSpec,Rfilt,sma,de[19],risetime,pad
audSpec,Rfilt,sma,de[19],leftctime,pad
audSpec,Rfilt,sma,de[19],lpgain,pad
audSpec,Rfilt,sma,de[19],lpc0,pad
audSpec,Rfilt,sma,de[19],lpc1,pad
audSpec,Rfilt,sma,de[19],lpc2,pad
audSpec,Rfilt,sma,de[19],lpc3,pad
audSpec,Rfilt,sma,de[19],lpc4,pad
audSpec,Rfilt,sma,de[20],range,pad
audSpec,Rfilt,sma,de[20],maxPos,pad
audSpec,Rfilt,sma,de[20],minPos,pad
audSpec,Rfilt,sma,de[20],quartile1,pad
audSpec,Rfilt,sma,de[20],quartile2,pad
audSpec,Rfilt,sma,de[20],quartile3,pad
audSpec,Rfilt,sma,de[20],iqr1-2,pad
audSpec,Rfilt,sma,de[20],iqr2-3,pad
audSpec,Rfilt,sma,de[20],iqr1-3,pad
audSpec,Rfilt,sma,de[20],percentile1.0,pad
audSpec,Rfilt,sma,de[20],percentile99.0,pad
audSpec,Rfilt,sma,de[20],pctlrange0-1,pad
audSpec,Rfilt,sma,de[20],stddev,pad
audSpec,Rfilt,sma,de[20],skewness,pad
audSpec,Rfilt,sma,de[20],kurtosis,pad
audSpec,Rfilt,sma,de[20],meanSegLen,pad
audSpec,Rfilt,sma,de[20],maxSegLen,pad
audSpec,Rfilt,sma,de[20],minSegLen,pad
audSpec,Rfilt,sma,de[20],segLenStddev,pad
audSpec,Rfilt,sma,de[20],upleveltime25,pad
audSpec,Rfilt,sma,de[20],upleveltime50,pad
audSpec,Rfilt,sma,de[20],upleveltime75,pad
audSpec,Rfilt,sma,de[20],upleveltime90,pad
audSpec,Rfilt,sma,de[20],risetime,pad
audSpec,Rfilt,sma,de[20],leftctime,pad
audSpec,Rfilt,sma,de[20],lpgain,pad
audSpec,Rfilt,sma,de[20],lpc0,pad
audSpec,Rfilt,sma,de[20],lpc1,pad
audSpec,Rfilt,sma,de[20],lpc2,pad
audSpec,Rfilt,sma,de[20],lpc3,pad
audSpec,Rfilt,sma,de[20],lpc4,pad
audSpec,Rfilt,sma,de[21],range,pad
audSpec,Rfilt,sma,de[21],maxPos,pad
audSpec,Rfilt,sma,de[21],minPos,pad
audSpec,Rfilt,sma,de[21],quartile1,pad
audSpec,Rfilt,sma,de[21],quartile2,pad
audSpec,Rfilt,sma,de[21],quartile3,pad
audSpec,Rfilt,sma,de[21],iqr1-2,pad
audSpec,Rfilt,sma,de[21],iqr2-3,pad
audSpec,Rfilt,sma,de[21],iqr1-3,pad
audSpec,Rfilt,sma,de[21],percentile1.0,pad
audSpec,Rfilt,sma,de[21],percentile99.0,pad
audSpec,Rfilt,sma,de[21],pctlrange0-1,pad
audSpec,Rfilt,sma,de[21],stddev,pad
audSpec,Rfilt,sma,de[21],skewness,pad
audSpec,Rfilt,sma,de[21],kurtosis,pad
audSpec,Rfilt,sma,de[21],meanSegLen,pad
audSpec,Rfilt,sma,de[21],maxSegLen,pad
audSpec,Rfilt,sma,de[21],minSegLen,pad
audSpec,Rfilt,sma,de[21],segLenStddev,pad
audSpec,Rfilt,sma,de[21],upleveltime25,pad
audSpec,Rfilt,sma,de[21],upleveltime50,pad
audSpec,Rfilt,sma,de[21],upleveltime75,pad
audSpec,Rfilt,sma,de[21],upleveltime90,pad
audSpec,Rfilt,sma,de[21],risetime,pad
audSpec,Rfilt,sma,de[21],leftctime,pad
audSpec,Rfilt,sma,de[21],lpgain,pad
audSpec,Rfilt,sma,de[21],lpc0,pad
audSpec,Rfilt,sma,de[21],lpc1,pad
audSpec,Rfilt,sma,de[21],lpc2,pad
audSpec,Rfilt,sma,de[21],lpc3,pad
audSpec,Rfilt,sma,de[21],lpc4,pad
audSpec,Rfilt,sma,de[22],range,pad
audSpec,Rfilt,sma,de[22],maxPos,pad
audSpec,Rfilt,sma,de[22],minPos,pad
audSpec,Rfilt,sma,de[22],quartile1,pad
audSpec,Rfilt,sma,de[22],quartile2,pad
audSpec,Rfilt,sma,de[22],quartile3,pad
audSpec,Rfilt,sma,de[22],iqr1-2,pad
audSpec,Rfilt,sma,de[22],iqr2-3,pad
audSpec,Rfilt,sma,de[22],iqr1-3,pad
audSpec,Rfilt,sma,de[22],percentile1.0,pad
audSpec,Rfilt,sma,de[22],percentile99.0,pad
audSpec,Rfilt,sma,de[22],pctlrange0-1,pad
audSpec,Rfilt,sma,de[22],stddev,pad
audSpec,Rfilt,sma,de[22],skewness,pad
audSpec,Rfilt,sma,de[22],kurtosis,pad
audSpec,Rfilt,sma,de[22],meanSegLen,pad
audSpec,Rfilt,sma,de[22],maxSegLen,pad
audSpec,Rfilt,sma,de[22],minSegLen,pad
audSpec,Rfilt,sma,de[22],segLenStddev,pad
audSpec,Rfilt,sma,de[22],upleveltime25,pad
audSpec,Rfilt,sma,de[22],upleveltime50,pad
audSpec,Rfilt,sma,de[22],upleveltime75,pad
audSpec,Rfilt,sma,de[22],upleveltime90,pad
audSpec,Rfilt,sma,de[22],risetime,pad
audSpec,Rfilt,sma,de[22],leftctime,pad
audSpec,Rfilt,sma,de[22],lpgain,pad
audSpec,Rfilt,sma,de[22],lpc0,pad
audSpec,Rfilt,sma,de[22],lpc1,pad
audSpec,Rfilt,sma,de[22],lpc2,pad
audSpec,Rfilt,sma,de[22],lpc3,pad
audSpec,Rfilt,sma,de[22],lpc4,pad
audSpec,Rfilt,sma,de[23],range,pad
audSpec,Rfilt,sma,de[23],maxPos,pad
audSpec,Rfilt,sma,de[23],minPos,pad
audSpec,Rfilt,sma,de[23],quartile1,pad
audSpec,Rfilt,sma,de[23],quartile2,pad
audSpec,Rfilt,sma,de[23],quartile3,pad
audSpec,Rfilt,sma,de[23],iqr1-2,pad
audSpec,Rfilt,sma,de[23],iqr2-3,pad
audSpec,Rfilt,sma,de[23],iqr1-3,pad
audSpec,Rfilt,sma,de[23],percentile1.0,pad
audSpec,Rfilt,sma,de[23],percentile99.0,pad
audSpec,Rfilt,sma,de[23],pctlrange0-1,pad
audSpec,Rfilt,sma,de[23],stddev,pad
audSpec,Rfilt,sma,de[23],skewness,pad
audSpec,Rfilt,sma,de[23],kurtosis,pad
audSpec,Rfilt,sma,de[23],meanSegLen,pad
audSpec,Rfilt,sma,de[23],maxSegLen,pad
audSpec,Rfilt,sma,de[23],minSegLen,pad
audSpec,Rfilt,sma,de[23],segLenStddev,pad
audSpec,Rfilt,sma,de[23],upleveltime25,pad
audSpec,Rfilt,sma,de[23],upleveltime50,pad
audSpec,Rfilt,sma,de[23],upleveltime75,pad
audSpec,Rfilt,sma,de[23],upleveltime90,pad
audSpec,Rfilt,sma,de[23],risetime,pad
audSpec,Rfilt,sma,de[23],leftctime,pad
audSpec,Rfilt,sma,de[23],lpgain,pad
audSpec,Rfilt,sma,de[23],lpc0,pad
audSpec,Rfilt,sma,de[23],lpc1,pad
audSpec,Rfilt,sma,de[23],lpc2,pad
audSpec,Rfilt,sma,de[23],lpc3,pad
audSpec,Rfilt,sma,de[23],lpc4,pad
audSpec,Rfilt,sma,de[24],range,pad
audSpec,Rfilt,sma,de[24],maxPos,pad
audSpec,Rfilt,sma,de[24],minPos,pad
audSpec,Rfilt,sma,de[24],quartile1,pad
audSpec,Rfilt,sma,de[24],quartile2,pad
audSpec,Rfilt,sma,de[24],quartile3,pad
audSpec,Rfilt,sma,de[24],iqr1-2,pad
audSpec,Rfilt,sma,de[24],iqr2-3,pad
audSpec,Rfilt,sma,de[24],iqr1-3,pad
audSpec,Rfilt,sma,de[24],percentile1.0,pad
