Field1,Field2,Field3,Field4,Field5,Field6
logHNR,sma,linregc2,,,
logHNR,sma,linregerrQ,,,
logHNR,sma,qregc1,,,
logHNR,sma,qregc2,,,
logHNR,sma,qregc3,,,
logHNR,sma,qregerrQ,,,
logHNR,sma,centroid,,,
logHNR,sma,quartile1,,,
logHNR,sma,quartile2,,,
logHNR,sma,quartile3,,,
logHNR,sma,iqr1-2,,,
logHNR,sma,iqr2-3,,,
logHNR,sma,iqr1-3,,,
logHNR,sma,percentile1.0,,,
logHNR,sma,percentile99.0,,,
logHNR,sma,pctlrange0-1,,,
logHNR,sma,stddev,,,
logHNR,sma,skewness,,,
logHNR,sma,kurtosis,,,
logHNR,sma,upleveltime25,,,
logHNR,sma,upleveltime50,,,
logHNR,sma,upleveltime75,,,
logHNR,sma,upleveltime90,,,
logHNR,sma,risetime,,,
logHNR,sma,leftctime,,,
logHNR,sma,lpgain,,,
logHNR,sma,lpc0,,,
logHNR,sma,lpc1,,,
logHNR,sma,lpc2,,,
logHNR,sma,lpc3,,,
logHNR,sma,lpc4,,,
F0final,sma,de,amean,,
F0final,sma,de,flatness,,
F0final,sma,de,posamean,,
F0final,sma,de,rqmean,,
F0final,sma,de,range,,
F0final,sma,de,maxPos,,
F0final,sma,de,minPos,,
F0final,sma,de,linregc1,,
F0final,sma,de,linregc2,,
F0final,sma,de,linregerrQ,,
F0final,sma,de,qregc1,,
F0final,sma,de,qregc2,,
F0final,sma,de,qregc3,,
F0final,sma,de,qregerrQ,,
F0final,sma,de,centroid,,
F0final,sma,de,quartile1,,
F0final,sma,de,quartile2,,
F0final,sma,de,quartile3,,
F0final,sma,de,iqr1-2,,
F0final,sma,de,iqr2-3,,
F0final,sma,de,iqr1-3,,
F0final,sma,de,percentile1.0,,
F0final,sma,de,percentile99.0,,
F0final,sma,de,pctlrange0-1,,
F0final,sma,de,stddev,,
F0final,sma,de,skewness,,
F0final,sma,de,kurtosis,,
F0final,sma,de,upleveltime25,,
F0final,sma,de,upleveltime50,,
F0final,sma,de,upleveltime75,,
F0final,sma,de,upleveltime90,,
F0final,sma,de,risetime,,
F0final,sma,de,leftctime,,
F0final,sma,de,lpgain,,
F0final,sma,de,lpc0,,
F0final,sma,de,lpc1,,
F0final,sma,de,lpc2,,
F0final,sma,de,lpc3,,
F0final,sma,de,lpc4,,
voicingFinalUnclipped,sma,de,amean,,
voicingFinalUnclipped,sma,de,flatness,,
voicingFinalUnclipped,sma,de,posamean,,
voicingFinalUnclipped,sma,de,rqmean,,
voicingFinalUnclipped,sma,de,range,,
voicingFinalUnclipped,sma,de,maxPos,,
voicingFinalUnclipped,sma,de,minPos,,
voicingFinalUnclipped,sma,de,linregc1,,
voicingFinalUnclipped,sma,de,linregc2,,
voicingFinalUnclipped,sma,de,linregerrQ,,
voicingFinalUnclipped,sma,de,qregc1,,
voicingFinalUnclipped,sma,de,qregc2,,
voicingFinalUnclipped,sma,de,qregc3,,
voicingFinalUnclipped,sma,de,qregerrQ,,
voicingFinalUnclipped,sma,de,centroid,,
voicingFinalUnclipped,sma,de,quartile1,,
voicingFinalUnclipped,sma,de,quartile2,,
voicingFinalUnclipped,sma,de,quartile3,,
voicingFinalUnclipped,sma,de,iqr1-2,,
voicingFinalUnclipped,sma,de,iqr2-3,,
voicingFinalUnclipped,sma,de,iqr1-3,,
voicingFinalUnclipped,sma,de,percentile1.0,,
voicingFinalUnclipped,sma,de,percentile99.0,,
voicingFinalUnclipped,sma,de,pctlrange0-1,,
voicingFinalUnclipped,sma,de,stddev,,
voicingFinalUnclipped,sma,de,skewness,,
voicingFinalUnclipped,sma,de,kurtosis,,
voicingFinalUnclipped,sma,de,upleveltime25,,
voicingFinalUnclipped,sma,de,upleveltime50,,
voicingFinalUnclipped,sma,de,upleveltime75,,
voicingFinalUnclipped,sma,de,upleveltime90,,
voicingFinalUnclipped,sma,de,risetime,,
voicingFinalUnclipped,sma,de,leftctime,,
voicingFinalUnclipped,sma,de,lpgain,,
voicingFinalUnclipped,sma,de,lpc0,,
voicingFinalUnclipped,sma,de,lpc1,,
voicingFinalUnclipped,sma,de,lpc2,,
voicingFinalUnclipped,sma,de,lpc3,,
voicingFinalUnclipped,sma,de,lpc4,,
jitterLocal,sma,de,amean,,
jitterLocal,sma,de,flatness,,
jitterLocal,sma,de,posamean,,
jitterLocal,sma,de,rqmean,,
jitterLocal,sma,de,range,,
jitterLocal,sma,de,maxPos,,
jitterLocal,sma,de,minPos,,
jitterLocal,sma,de,linregc1,,
jitterLocal,sma,de,linregc2,,
jitterLocal,sma,de,linregerrQ,,
jitterLocal,sma,de,qregc1,,
jitterLocal,sma,de,qregc2,,
jitterLocal,sma,de,qregc3,,
jitterLocal,sma,de,qregerrQ,,
jitterLocal,sma,de,centroid,,
jitterLocal,sma,de,quartile1,,
jitterLocal,sma,de,quartile2,,
jitterLocal,sma,de,quartile3,,
jitterLocal,sma,de,iqr1-2,,
jitterLocal,sma,de,iqr2-3,,
jitterLocal,sma,de,iqr1-3,,
jitterLocal,sma,de,percentile1.0,,
jitterLocal,sma,de,percentile99.0,,
jitterLocal,sma,de,pctlrange0-1,,
jitterLocal,sma,de,stddev,,
jitterLocal,sma,de,skewness,,
jitterLocal,sma,de,kurtosis,,
jitterLocal,sma,de,upleveltime25,,
jitterLocal,sma,de,upleveltime50,,
jitterLocal,sma,de,upleveltime75,,
jitterLocal,sma,de,upleveltime90,,
jitterLocal,sma,de,risetime,,
jitterLocal,sma,de,leftctime,,
jitterLocal,sma,de,lpgain,,
jitterLocal,sma,de,lpc0,,
jitterLocal,sma,de,lpc1,,
jitterLocal,sma,de,lpc2,,
jitterLocal,sma,de,lpc3,,
jitterLocal,sma,de,lpc4,,
jitterDDP,sma,de,amean,,
jitterDDP,sma,de,flatness,,
jitterDDP,sma,de,posamean,,
jitterDDP,sma,de,rqmean,,
jitterDDP,sma,de,range,,
jitterDDP,sma,de,maxPos,,
jitterDDP,sma,de,minPos,,
jitterDDP,sma,de,linregc1,,
jitterDDP,sma,de,linregc2,,
jitterDDP,sma,de,linregerrQ,,
jitterDDP,sma,de,qregc1,,
jitterDDP,sma,de,qregc2,,
jitterDDP,sma,de,qregc3,,
jitterDDP,sma,de,qregerrQ,,
jitterDDP,sma,de,centroid,,
jitterDDP,sma,de,quartile1,,
jitterDDP,sma,de,quartile2,,
jitterDDP,sma,de,quartile3,,
jitterDDP,sma,de,iqr1-2,,
jitterDDP,sma,de,iqr2-3,,
jitterDDP,sma,de,iqr1-3,,
jitterDDP,sma,de,percentile1.0,,
jitterDDP,sma,de,percentile99.0,,
jitterDDP,sma,de,pctlrange0-1,,
jitterDDP,sma,de,stddev,,
jitterDDP,sma,de,skewness,,
jitterDDP,sma,de,kurtosis,,
jitterDDP,sma,de,upleveltime25,,
jitterDDP,sma,de,upleveltime50,,
jitterDDP,sma,de,upleveltime75,,
jitterDDP,sma,de,upleveltime90,,
jitterDDP,sma,de,risetime,,
jitterDDP,sma,de,leftctime,,
jitterDDP,sma,de,lpgain,,
jitterDDP,sma,de,lpc0,,
jitterDDP,sma,de,lpc1,,
jitterDDP,sma,de,lpc2,,
jitterDDP,sma,de,lpc3,,
jitterDDP,sma,de,lpc4,,
shimmerLocal,sma,de,amean,,
shimmerLocal,sma,de,flatness,,
shimmerLocal,sma,de,posamean,,
shimmerLocal,sma,de,rqmean,,
shimmerLocal,sma,de,range,,
shimmerLocal,sma,de,maxPos,,
shimmerLocal,sma,de,minPos,,
shimmerLocal,sma,de,linregc1,,
shimmerLocal,sma,de,linregc2,,
shimmerLocal,sma,de,linregerrQ,,
shimmerLocal,sma,de,qregc1,,
shimmerLocal,sma,de,qregc2,,
shimmerLocal,sma,de,qregc3,,
shimmerLocal,sma,de,qregerrQ,,
shimmerLocal,sma,de,centroid,,
shimmerLocal,sma,de,quartile1,,
shimmerLocal,sma,de,quartile2,,
shimmerLocal,sma,de,quartile3,,
shimmerLocal,sma,de,iqr1-2,,
shimmerLocal,sma,de,iqr2-3,,
shimmerLocal,sma,de,iqr1-3,,
shimmerLocal,sma,de,percentile1.0,,
shimmerLocal,sma,de,percentile99.0,,
shimmerLocal,sma,de,pctlrange0-1,,
shimmerLocal,sma,de,stddev,,
shimmerLocal,sma,de,skewness,,
shimmerLocal,sma,de,kurtosis,,
shimmerLocal,sma,de,upleveltime25,,
shimmerLocal,sma,de,upleveltime50,,
shimmerLocal,sma,de,upleveltime75,,
shimmerLocal,sma,de,upleveltime90,,
shimmerLocal,sma,de,risetime,,
shimmerLocal,sma,de,leftctime,,
shimmerLocal,sma,de,lpgain,,
shimmerLocal,sma,de,lpc0,,
shimmerLocal,sma,de,lpc1,,
shimmerLocal,sma,de,lpc2,,
shimmerLocal,sma,de,lpc3,,
shimmerLocal,sma,de,lpc4,,
logHNR,sma,de,amean,,
logHNR,sma,de,flatness,,
logHNR,sma,de,posamean,,
logHNR,sma,de,rqmean,,
logHNR,sma,de,range,,
logHNR,sma,de,maxPos,,
logHNR,sma,de,minPos,,
logHNR,sma,de,linregc1,,
logHNR,sma,de,linregc2,,
logHNR,sma,de,linregerrQ,,
logHNR,sma,de,qregc1,,
logHNR,sma,de,qregc2,,
logHNR,sma,de,qregc3,,
logHNR,sma,de,qregerrQ,,
logHNR,sma,de,centroid,,
logHNR,sma,de,quartile1,,
logHNR,sma,de,quartile2,,
logHNR,sma,de,quartile3,,
logHNR,sma,de,iqr1-2,,
logHNR,sma,de,iqr2-3,,
logHNR,sma,de,iqr1-3,,
logHNR,sma,de,percentile1.0,,
logHNR,sma,de,percentile99.0,,
logHNR,sma,de,pctlrange0-1,,
logHNR,sma,de,stddev,,
logHNR,sma,de,skewness,,
logHNR,sma,de,kurtosis,,
logHNR,sma,de,upleveltime25,,
logHNR,sma,de,upleveltime50,,
logHNR,sma,de,upleveltime75,,
logHNR,sma,de,upleveltime90,,
logHNR,sma,de,risetime,,
logHNR,sma,de,leftctime,,
logHNR,sma,de,lpgain,,
logHNR,sma,de,lpc0,,
logHNR,sma,de,lpc1,,
logHNR,sma,de,lpc2,,
logHNR,sma,de,lpc3,,
logHNR,sma,de,lpc4,,
F0final,sma,ff0,nnz,,
F0final,sma,ff0,meanSegLen,,
F0final,sma,ff0,maxSegLen,,
F0final,sma,ff0,minSegLen,,
F0final,sma,ff0,segLenStddev,,
audspec,lengthL1norm,sma,amean,,
audspec,lengthL1norm,sma,flatness,,
audspec,lengthL1norm,sma,rqmean,,
audspec,lengthL1norm,sma,meanPeakDist,,
audspec,lengthL1norm,sma,peakDistStddev,,
audspec,lengthL1norm,sma,peakRangeAbs,,
audspec,lengthL1norm,sma,peakRangeRel,,
audspec,lengthL1norm,sma,peakMeanAbs,,
audspec,lengthL1norm,sma,peakMeanMeanDist,,
audspec,lengthL1norm,sma,peakMeanRel,,
audspec,lengthL1norm,sma,minRangeRel,,
audspec,lengthL1norm,sma,meanRisingSlope,,
audspec,lengthL1norm,sma,stddevRisingSlope,,
audspec,lengthL1norm,sma,meanFallingSlope,,
audspec,lengthL1norm,sma,stddevFallingSlope,,
audspec,lengthL1norm,sma,linregc1,,
audspec,lengthL1norm,sma,linregc2,,
audspec,lengthL1norm,sma,linregerrQ,,
audspec,lengthL1norm,sma,qregc1,,
audspec,lengthL1norm,sma,qregc2,,
audspec,lengthL1norm,sma,qregc3,,
audspec,lengthL1norm,sma,qregerrQ,,
audspec,lengthL1norm,sma,centroid,,
audspecRasta,lengthL1norm,sma,amean,,
audspecRasta,lengthL1norm,sma,flatness,,
audspecRasta,lengthL1norm,sma,rqmean,,
audspecRasta,lengthL1norm,sma,meanPeakDist,,
audspecRasta,lengthL1norm,sma,peakDistStddev,,
audspecRasta,lengthL1norm,sma,peakRangeAbs,,
audspecRasta,lengthL1norm,sma,peakRangeRel,,
audspecRasta,lengthL1norm,sma,peakMeanAbs,,
audspecRasta,lengthL1norm,sma,peakMeanMeanDist,,
audspecRasta,lengthL1norm,sma,peakMeanRel,,
audspecRasta,lengthL1norm,sma,minRangeRel,,
audspecRasta,lengthL1norm,sma,meanRisingSlope,,
audspecRasta,lengthL1norm,sma,stddevRisingSlope,,
audspecRasta,lengthL1norm,sma,meanFallingSlope,,
audspecRasta,lengthL1norm,sma,stddevFallingSlope,,
audspecRasta,lengthL1norm,sma,linregc1,,
audspecRasta,lengthL1norm,sma,linregc2,,
audspecRasta,lengthL1norm,sma,linregerrQ,,
audspecRasta,lengthL1norm,sma,qregc1,,
audspecRasta,lengthL1norm,sma,qregc2,,
audspecRasta,lengthL1norm,sma,qregc3,,
audspecRasta,lengthL1norm,sma,qregerrQ,,
audspecRasta,lengthL1norm,sma,centroid,,
pcm,RMSenergy,sma,amean,,
pcm,RMSenergy,sma,flatness,,
pcm,RMSenergy,sma,rqmean,,
pcm,RMSenergy,sma,meanPeakDist,,
pcm,RMSenergy,sma,peakDistStddev,,
pcm,RMSenergy,sma,peakRangeAbs,,
pcm,RMSenergy,sma,peakRangeRel,,
pcm,RMSenergy,sma,peakMeanAbs,,
pcm,RMSenergy,sma,peakMeanMeanDist,,
pcm,RMSenergy,sma,peakMeanRel,,
pcm,RMSenergy,sma,minRangeRel,,
pcm,RMSenergy,sma,meanRisingSlope,,
pcm,RMSenergy,sma,stddevRisingSlope,,
pcm,RMSenergy,sma,meanFallingSlope,,
pcm,RMSenergy,sma,stddevFallingSlope,,
pcm,RMSenergy,sma,linregc1,,
pcm,RMSenergy,sma,linregc2,,
pcm,RMSenergy,sma,linregerrQ,,
pcm,RMSenergy,sma,qregc1,,
pcm,RMSenergy,sma,qregc2,,
pcm,RMSenergy,sma,qregc3,,
pcm,RMSenergy,sma,qregerrQ,,
pcm,RMSenergy,sma,centroid,,
pcm,zcr,sma,amean,,
pcm,zcr,sma,flatness,,
pcm,zcr,sma,rqmean,,
pcm,zcr,sma,meanPeakDist,,
pcm,zcr,sma,peakDistStddev,,
pcm,zcr,sma,peakRangeAbs,,
pcm,zcr,sma,peakRangeRel,,
pcm,zcr,sma,peakMeanAbs,,
pcm,zcr,sma,peakMeanMeanDist,,
pcm,zcr,sma,peakMeanRel,,
pcm,zcr,sma,minRangeRel,,
pcm,zcr,sma,meanRisingSlope,,
pcm,zcr,sma,stddevRisingSlope,,
pcm,zcr,sma,meanFallingSlope,,
pcm,zcr,sma,stddevFallingSlope,,
pcm,zcr,sma,linregc1,,
pcm,zcr,sma,linregc2,,
pcm,zcr,sma,linregerrQ,,
pcm,zcr,sma,qregc1,,
pcm,zcr,sma,qregc2,,
pcm,zcr,sma,qregc3,,
pcm,zcr,sma,qregerrQ,,
pcm,zcr,sma,centroid,,
audSpec,Rfilt,sma[0],amean,,
audSpec,Rfilt,sma[0],flatness,,
audSpec,Rfilt,sma[0],rqmean,,
audSpec,Rfilt,sma[0],meanPeakDist,,
audSpec,Rfilt,sma[0],peakDistStddev,,
audSpec,Rfilt,sma[0],peakRangeAbs,,
audSpec,Rfilt,sma[0],peakRangeRel,,
audSpec,Rfilt,sma[0],peakMeanAbs,,
audSpec,Rfilt,sma[0],peakMeanMeanDist,,
audSpec,Rfilt,sma[0],peakMeanRel,,
audSpec,Rfilt,sma[0],minRangeRel,,
audSpec,Rfilt,sma[0],meanRisingSlope,,
audSpec,Rfilt,sma[0],stddevRisingSlope,,
audSpec,Rfilt,sma[0],meanFallingSlope,,
audSpec,Rfilt,sma[0],stddevFallingSlope,,
audSpec,Rfilt,sma[0],linregc1,,
audSpec,Rfilt,sma[0],linregc2,,
audSpec,Rfilt,sma[0],linregerrQ,,
audSpec,Rfilt,sma[0],qregc1,,
audSpec,Rfilt,sma[0],qregc2,,
audSpec,Rfilt,sma[0],qregc3,,
audSpec,Rfilt,sma[0],qregerrQ,,
audSpec,Rfilt,sma[0],centroid,,
audSpec,Rfilt,sma[1],amean,,
audSpec,Rfilt,sma[1],flatness,,
audSpec,Rfilt,sma[1],rqmean,,
audSpec,Rfilt,sma[1],meanPeakDist,,
audSpec,Rfilt,sma[1],peakDistStddev,,
audSpec,Rfilt,sma[1],peakRangeAbs,,
audSpec,Rfilt,sma[1],peakRangeRel,,
audSpec,Rfilt,sma[1],peakMeanAbs,,
audSpec,Rfilt,sma[1],peakMeanMeanDist,,
audSpec,Rfilt,sma[1],peakMeanRel,,
audSpec,Rfilt,sma[1],minRangeRel,,
audSpec,Rfilt,sma[1],meanRisingSlope,,
audSpec,Rfilt,sma[1],stddevRisingSlope,,
audSpec,Rfilt,sma[1],meanFallingSlope,,
audSpec,Rfilt,sma[1],stddevFallingSlope,,
audSpec,Rfilt,sma[1],linregc1,,
audSpec,Rfilt,sma[1],linregc2,,
audSpec,Rfilt,sma[1],linregerrQ,,
audSpec,Rfilt,sma[1],qregc1,,
audSpec,Rfilt,sma[1],qregc2,,
audSpec,Rfilt,sma[1],qregc3,,
audSpec,Rfilt,sma[1],qregerrQ,,
audSpec,Rfilt,sma[1],centroid,,
audSpec,Rfilt,sma[2],amean,,
audSpec,Rfilt,sma[2],flatness,,
audSpec,Rfilt,sma[2],rqmean,,
audSpec,Rfilt,sma[2],meanPeakDist,,
audSpec,Rfilt,sma[2],peakDistStddev,,
audSpec,Rfilt,sma[2],peakRangeAbs,,
audSpec,Rfilt,sma[2],peakRangeRel,,
audSpec,Rfilt,sma[2],peakMeanAbs,,
audSpec,Rfilt,sma[2],peakMeanMeanDist,,
audSpec,Rfilt,sma[2],peakMeanRel,,
audSpec,Rfilt,sma[2],minRangeRel,,
audSpec,Rfilt,sma[2],meanRisingSlope,,
audSpec,Rfilt,sma[2],stddevRisingSlope,,
audSpec,Rfilt,sma[2],meanFallingSlope,,
audSpec,Rfilt,sma[2],stddevFallingSlope,,
audSpec,Rfilt,sma[2],linregc1,,
audSpec,Rfilt,sma[2],linregc2,,
audSpec,Rfilt,sma[2],linregerrQ,,
audSpec,Rfilt,sma[2],qregc1,,
audSpec,Rfilt,sma[2],qregc2,,
audSpec,Rfilt,sma[2],qregc3,,
audSpec,Rfilt,sma[2],qregerrQ,,
audSpec,Rfilt,sma[2],centroid,,
audSpec,Rfilt,sma[3],amean,,
audSpec,Rfilt,sma[3],flatness,,
audSpec,Rfilt,sma[3],rqmean,,
audSpec,Rfilt,sma[3],meanPeakDist,,
audSpec,Rfilt,sma[3],peakDistStddev,,
audSpec,Rfilt,sma[3],peakRangeAbs,,
audSpec,Rfilt,sma[3],peakRangeRel,,
audSpec,Rfilt,sma[3],peakMeanAbs,,
audSpec,Rfilt,sma[3],peakMeanMeanDist,,
audSpec,Rfilt,sma[3],peakMeanRel,,
audSpec,Rfilt,sma[3],minRangeRel,,
audSpec,Rfilt,sma[3],meanRisingSlope,,
audSpec,Rfilt,sma[3],stddevRisingSlope,,
audSpec,Rfilt,sma[3],meanFallingSlope,,
audSpec,Rfilt,sma[3],stddevFallingSlope,,
audSpec,Rfilt,sma[3],linregc1,,
audSpec,Rfilt,sma[3],linregc2,,
audSpec,Rfilt,sma[3],linregerrQ,,
audSpec,Rfilt,sma[3],qregc1,,
audSpec,Rfilt,sma[3],qregc2,,
audSpec,Rfilt,sma[3],qregc3,,
audSpec,Rfilt,sma[3],qregerrQ,,
audSpec,Rfilt,sma[3],centroid,,
audSpec,Rfilt,sma[4],amean,,
audSpec,Rfilt,sma[4],flatness,,
audSpec,Rfilt,sma[4],rqmean,,
audSpec,Rfilt,sma[4],meanPeakDist,,
audSpec,Rfilt,sma[4],peakDistStddev,,
audSpec,Rfilt,sma[4],peakRangeAbs,,
audSpec,Rfilt,sma[4],peakRangeRel,,
audSpec,Rfilt,sma[4],peakMeanAbs,,
audSpec,Rfilt,sma[4],peakMeanMeanDist,,
audSpec,Rfilt,sma[4],peakMeanRel,,
audSpec,Rfilt,sma[4],minRangeRel,,
audSpec,Rfilt,sma[4],meanRisingSlope,,
audSpec,Rfilt,sma[4],stddevRisingSlope,,
audSpec,Rfilt,sma[4],meanFallingSlope,,
audSpec,Rfilt,sma[4],stddevFallingSlope,,
audSpec,Rfilt,sma[4],linregc1,,
audSpec,Rfilt,sma[4],linregc2,,
audSpec,Rfilt,sma[4],linregerrQ,,
audSpec,Rfilt,sma[4],qregc1,,
audSpec,Rfilt,sma[4],qregc2,,
audSpec,Rfilt,sma[4],qregc3,,
audSpec,Rfilt,sma[4],qregerrQ,,
audSpec,Rfilt,sma[4],centroid,,
audSpec,Rfilt,sma[5],amean,,
audSpec,Rfilt,sma[5],flatness,,
audSpec,Rfilt,sma[5],rqmean,,
audSpec,Rfilt,sma[5],meanPeakDist,,
audSpec,Rfilt,sma[5],peakDistStddev,,
audSpec,Rfilt,sma[5],peakRangeAbs,,
audSpec,Rfilt,sma[5],peakRangeRel,,
audSpec,Rfilt,sma[5],peakMeanAbs,,
audSpec,Rfilt,sma[5],peakMeanMeanDist,,
audSpec,Rfilt,sma[5],peakMeanRel,,
audSpec,Rfilt,sma[5],minRangeRel,,
audSpec,Rfilt,sma[5],meanRisingSlope,,
audSpec,Rfilt,sma[5],stddevRisingSlope,,
audSpec,Rfilt,sma[5],meanFallingSlope,,
audSpec,Rfilt,sma[5],stddevFallingSlope,,
audSpec,Rfilt,sma[5],linregc1,,
audSpec,Rfilt,sma[5],linregc2,,
audSpec,Rfilt,sma[5],linregerrQ,,
audSpec,Rfilt,sma[5],qregc1,,
audSpec,Rfilt,sma[5],qregc2,,
audSpec,Rfilt,sma[5],qregc3,,
audSpec,Rfilt,sma[5],qregerrQ,,
audSpec,Rfilt,sma[5],centroid,,
audSpec,Rfilt,sma[6],amean,,
audSpec,Rfilt,sma[6],flatness,,
audSpec,Rfilt,sma[6],rqmean,,
audSpec,Rfilt,sma[6],meanPeakDist,,
audSpec,Rfilt,sma[6],peakDistStddev,,
audSpec,Rfilt,sma[6],peakRangeAbs,,
audSpec,Rfilt,sma[6],peakRangeRel,,
audSpec,Rfilt,sma[6],peakMeanAbs,,
audSpec,Rfilt,sma[6],peakMeanMeanDist,,
audSpec,Rfilt,sma[6],peakMeanRel,,
audSpec,Rfilt,sma[6],minRangeRel,,
audSpec,Rfilt,sma[6],meanRisingSlope,,
audSpec,Rfilt,sma[6],stddevRisingSlope,,
audSpec,Rfilt,sma[6],meanFallingSlope,,
audSpec,Rfilt,sma[6],stddevFallingSlope,,
audSpec,Rfilt,sma[6],linregc1,,
audSpec,Rfilt,sma[6],linregc2,,
audSpec,Rfilt,sma[6],linregerrQ,,
audSpec,Rfilt,sma[6],qregc1,,
audSpec,Rfilt,sma[6],qregc2,,
audSpec,Rfilt,sma[6],qregc3,,
audSpec,Rfilt,sma[6],qregerrQ,,
audSpec,Rfilt,sma[6],centroid,,
audSpec,Rfilt,sma[7],amean,,
audSpec,Rfilt,sma[7],flatness,,
audSpec,Rfilt,sma[7],rqmean,,
audSpec,Rfilt,sma[7],meanPeakDist,,
audSpec,Rfilt,sma[7],peakDistStddev,,
audSpec,Rfilt,sma[7],peakRangeAbs,,
audSpec,Rfilt,sma[7],peakRangeRel,,
audSpec,Rfilt,sma[7],peakMeanAbs,,
audSpec,Rfilt,sma[7],peakMeanMeanDist,,
audSpec,Rfilt,sma[7],peakMeanRel,,
audSpec,Rfilt,sma[7],minRangeRel,,
audSpec,Rfilt,sma[7],meanRisingSlope,,
audSpec,Rfilt,sma[7],stddevRisingSlope,,
audSpec,Rfilt,sma[7],meanFallingSlope,,
audSpec,Rfilt,sma[7],stddevFallingSlope,,
audSpec,Rfilt,sma[7],linregc1,,
audSpec,Rfilt,sma[7],linregc2,,
audSpec,Rfilt,sma[7],linregerrQ,,
audSpec,Rfilt,sma[7],qregc1,,
audSpec,Rfilt,sma[7],qregc2,,
audSpec,Rfilt,sma[7],qregc3,,
audSpec,Rfilt,sma[7],qregerrQ,,
audSpec,Rfilt,sma[7],centroid,,
audSpec,Rfilt,sma[8],amean,,
audSpec,Rfilt,sma[8],flatness,,
audSpec,Rfilt,sma[8],rqmean,,
audSpec,Rfilt,sma[8],meanPeakDist,,
audSpec,Rfilt,sma[8],peakDistStddev,,
audSpec,Rfilt,sma[8],peakRangeAbs,,
audSpec,Rfilt,sma[8],peakRangeRel,,
audSpec,Rfilt,sma[8],peakMeanAbs,,
audSpec,Rfilt,sma[8],peakMeanMeanDist,,
audSpec,Rfilt,sma[8],peakMeanRel,,
audSpec,Rfilt,sma[8],minRangeRel,,
audSpec,Rfilt,sma[8],meanRisingSlope,,
audSpec,Rfilt,sma[8],stddevRisingSlope,,
audSpec,Rfilt,sma[8],meanFallingSlope,,
audSpec,Rfilt,sma[8],stddevFallingSlope,,
audSpec,Rfilt,sma[8],linregc1,,
audSpec,Rfilt,sma[8],linregc2,,
audSpec,Rfilt,sma[8],linregerrQ,,
audSpec,Rfilt,sma[8],qregc1,,
audSpec,Rfilt,sma[8],qregc2,,
audSpec,Rfilt,sma[8],qregc3,,
audSpec,Rfilt,sma[8],qregerrQ,,
audSpec,Rfilt,sma[8],centroid,,
audSpec,Rfilt,sma[9],amean,,
audSpec,Rfilt,sma[9],flatness,,
audSpec,Rfilt,sma[9],rqmean,,
audSpec,Rfilt,sma[9],meanPeakDist,,
audSpec,Rfilt,sma[9],peakDistStddev,,
audSpec,Rfilt,sma[9],peakRangeAbs,,
audSpec,Rfilt,sma[9],peakRangeRel,,
audSpec,Rfilt,sma[9],peakMeanAbs,,
audSpec,Rfilt,sma[9],peakMeanMeanDist,,
audSpec,Rfilt,sma[9],peakMeanRel,,
audSpec,Rfilt,sma[9],minRangeRel,,
audSpec,Rfilt,sma[9],meanRisingSlope,,
audSpec,Rfilt,sma[9],stddevRisingSlope,,
audSpec,Rfilt,sma[9],meanFallingSlope,,
audSpec,Rfilt,sma[9],stddevFallingSlope,,
audSpec,Rfilt,sma[9],linregc1,,
audSpec,Rfilt,sma[9],linregc2,,
audSpec,Rfilt,sma[9],linregerrQ,,
audSpec,Rfilt,sma[9],qregc1,,
audSpec,Rfilt,sma[9],qregc2,,
audSpec,Rfilt,sma[9],qregc3,,
audSpec,Rfilt,sma[9],qregerrQ,,
audSpec,Rfilt,sma[9],centroid,,
audSpec,Rfilt,sma[10],amean,,
audSpec,Rfilt,sma[10],flatness,,
audSpec,Rfilt,sma[10],rqmean,,
audSpec,Rfilt,sma[10],meanPeakDist,,
audSpec,Rfilt,sma[10],peakDistStddev,,
audSpec,Rfilt,sma[10],peakRangeAbs,,
audSpec,Rfilt,sma[10],peakRangeRel,,
audSpec,Rfilt,sma[10],peakMeanAbs,,
audSpec,Rfilt,sma[10],peakMeanMeanDist,,
audSpec,Rfilt,sma[10],peakMeanRel,,
audSpec,Rfilt,sma[10],minRangeRel,,
audSpec,Rfilt,sma[10],meanRisingSlope,,
audSpec,Rfilt,sma[10],stddevRisingSlope,,
audSpec,Rfilt,sma[10],meanFallingSlope,,
audSpec,Rfilt,sma[10],stddevFallingSlope,,
audSpec,Rfilt,sma[10],linregc1,,
audSpec,Rfilt,sma[10],linregc2,,
audSpec,Rfilt,sma[10],linregerrQ,,
audSpec,Rfilt,sma[10],qregc1,,
audSpec,Rfilt,sma[10],qregc2,,
audSpec,Rfilt,sma[10],qregc3,,
audSpec,Rfilt,sma[10],qregerrQ,,
audSpec,Rfilt,sma[10],centroid,,
audSpec,Rfilt,sma[11],amean,,
audSpec,Rfilt,sma[11],flatness,,
audSpec,Rfilt,sma[11],rqmean,,
audSpec,Rfilt,sma[11],meanPeakDist,,
audSpec,Rfilt,sma[11],peakDistStddev,,
audSpec,Rfilt,sma[11],peakRangeAbs,,
audSpec,Rfilt,sma[11],peakRangeRel,,
audSpec,Rfilt,sma[11],peakMeanAbs,,
audSpec,Rfilt,sma[11],peakMeanMeanDist,,
audSpec,Rfilt,sma[11],peakMeanRel,,
audSpec,Rfilt,sma[11],minRangeRel,,
