fileName,speaker,label,duration,f0globalMean,f0globalRange,f0globalSD,f0globalMedian,sound2silenceRatio,totalPauses,hnrglobalMean,hnrglobalRange,hnrglobalSD,rmsRange,rmsSD,Avg. Word Dur.,Avg. Sil. Dur.,Dynamic Range,Intensity,Consonant Vowel Ratio,SyllPerSecond,S_CoG,S_Kur,S_Ske,S_Std,SH_CoG,SH_Kur,SH_Ske,SH_Std,Z_CoG,Z_Kur,Z_Ske,Z_Std,V_CoG,V_Kur,V_Ske,V_Std,TH_CoG,TH_Kur,TH_Ske,TH_Std,F_CoG,F_Kur,F_Ske,F_Std,DH_CoG,DH_Kur,DH_Ske,DH_Std,HH_CoG,HH_Kur,HH_Ske,HH_Std,CH_CoG,CH_Kur,CH_Ske,CH_Std,JH_CoG,JH_Kur,JH_Ske,JH_Std,ZH_CoG,ZH_Kur,ZH_Ske,ZH_Std,K_VOT,P_VOT,T_VOT,D_VOT,B_VOT,G_VOT,Avg. Cons. Dur.,Avg. Voca. Dur.,L_F0,L_F1,L_F2,L_F3,M_F0,M_F1,M_F2,M_F3,N_F0,N_F1,N_F2,N_F3,W_F0,W_F1,W_F2,W_F3,R_F0,R_F1,R_F2,R_F3,NG_F0,NG_F1,NG_F2,NG_F3,Y_F0,Y_F1,Y_F2,Y_F3,EH2_F0,EH2_F1,EH2_F2,EH2_F3,AH0_F0,AH0_F1,AH0_F2,AH0_F3,EY1_F0,EY1_F1,EY1_F2,EY1_F3,OY2_F0,OY2_F1,OY2_F2,OY2_F3,OW1_F0,OW1_F1,OW1_F2,OW1_F3,AH1_F0,AH1_F1,AH1_F2,AH1_F3,EH1_F0,EH1_F1,EH1_F2,EH1_F3,IH1_F0,IH1_F1,IH1_F2,IH1_F3,AA1_F0,AA1_F1,AA1_F2,AA1_F3,AY1_F0,AY1_F1,AY1_F2,AY1_F3,ER0_F0,ER0_F1,ER0_F2,ER0_F3,AE1_F0,AE1_F1,AE1_F2,AE1_F3,AE2_F0,AE2_F1,AE2_F2,AE2_F3,AO1_F0,AO1_F1,AO1_F2,AO1_F3,IH0_F0,IH0_F1,IH0_F2,IH0_F3,IY2_F0,IY2_F1,IY2_F2,IY2_F3,IY1_F0,IY1_F1,IY1_F2,IY1_F3,UH1_F0,UH1_F1,UH1_F2,UH1_F3,IY0_F0,IY0_F1,IY0_F2,IY0_F3,OY1_F0,OY1_F1,OY1_F2,OY1_F3,OW2_F0,OW2_F1,OW2_F2,OW2_F3,UW1_F0,UW1_F1,UW1_F2,UW1_F3,IH2_F0,IH2_F1,IH2_F2,IH2_F3,EH0_F0,EH0_F1,EH0_F2,EH0_F3,AO2_F0,AO2_F1,AO2_F2,AO2_F3,AA0_F0,AA0_F1,AA0_F2,AA0_F3,AA2_F0,AA2_F1,AA2_F2,AA2_F3,OW0_F0,OW0_F1,OW0_F2,OW0_F3,EY0_F0,EY0_F1,EY0_F2,EY0_F3,AE0_F0,AE0_F1,AE0_F2,AE0_F3,AW2_F0,AW2_F1,AW2_F2,AW2_F3,AW1_F0,AW1_F1,AW1_F2,AW1_F3,EY2_F0,EY2_F1,EY2_F2,EY2_F3,UW0_F0,UW0_F1,UW0_F2,UW0_F3,AH2_F0,AH2_F1,AH2_F2,AH2_F3,UW2_F0,UW2_F1,UW2_F2,UW2_F3,AO0_F0,AO0_F1,AO0_F2,AO0_F3,AY2_F0,AY2_F1,AY2_F2,AY2_F3,ER1_F0,ER1_F1,ER1_F2,ER1_F3,UH2_F0,UH2_F1,UH2_F2,UH2_F3,AY0_F0,AY0_F1,AY0_F2,AY0_F3,ER2_F0,ER2_F1,ER2_F2,ER2_F3,OY0_F0,OY0_F1,OY0_F2,OY0_F3,UH0_F0,UH0_F1,UH0_F2,UH0_F3,AW0_F0,AW0_F1,AW0_F2,AW0_F3
SBep20_d258-I,d,I,1.6348125,201.2499617144045,363.6419883740965,164.84022780602257,166.5396268439647,16.894736842105264,6,4.744351145905696,25.85364745887567,4.588621548475738,0.15873983027883656,0.035774748432351115,0.18238711998200546,0.9632242708129136,62.34617129109362,67.37055931801726,2.0,2.446763772603892,0.41560450661479054,-1.2391714355839958,-1.3099140189328746,0.3377810347163983,,,,,,,,,,,,,-0.1290238484005924,-0.22141506681174064,-0.017165223536455696,-0.4150498970894162,-0.8986607680636215,1.3722708910224584,1.0951226651103128,-0.5558718252950867,,,,,,,,,,,,,,,,,,,,,0.5240837093212887,,,0.1441514208518351,,,0.1393276897518733,-0.07271520134995374,,,,,,,,,,,,,,,,,-0.373600625966057,-0.014570468351708365,0.027102102120402687,-0.21919366865307927,0.7129899323747078,0.24892037438004297,0.07187230901544568,-0.08628473507817781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48780700967166485,-0.11455879850986375,-0.10636212002528267,-0.17787113360676518,,,,,,,,,,,,,-0.21568555931298666,-0.1776814898232674,-0.015470798569471454,-0.08697488241706126,0.14352047446607377,0.17846266633608274,-0.029951538540508603,-0.015583169336005424,,,,,,,,,-0.04045906143815169,-0.1434750547550032,-0.13037639135396306,-0.1908866928569468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBep20_c38-N,c,N,3.6296875,159.4314090535684,381.68479062886564,117.12851486437023,171.33896506579404,7.797619047619048,31,12.389339954057306,37.574131121026966,9.763936877666703,0.1572748162516658,0.03054458489547625,-0.4458325786892196,0.6753995192562726,91.73435744135988,66.73727876046138,1.1333333333333333,4.132587171760654,-0.5709912116676114,-0.4577642081707545,0.9644904100636166,-0.1563105216335998,,,,,-0.6449549776671293,0.10098994272341226,0.5076327612007517,-0.3860381145111544,-0.44569901868770506,0.43802569172458244,0.440374421471841,-0.31241155978260327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2418459853729016,0.005954566098327796,-0.6058269836211355,0.01702348520162978,0.8132542410658911,,0.05382177212244532,-0.07980184716957721,-0.21211946091422557,-0.32974938432744544,-0.2604918629771631,0.13238965905423616,,,,,,,,,-0.09939720730060143,0.004737839877974317,-0.14746012829715813,-0.0883539035143865,0.2730882380440892,0.10593008351661802,-0.2206280018399825,-0.08185124300306647,,,,,,,,,,,,,-0.25048170515549656,-0.34756455471913056,-0.12194375055093248,-0.04503486116832346,0.09982237406011485,-0.014795068679894914,0.05191330670544828,-0.054610482105632296,,,,,0.20179326356003993,-0.213992640943251,0.02129051966176141,-0.08535731486924786,,,,,-0.3619377335463255,-0.03725239526793827,-0.1114661639394192,-0.1638285046866803,-0.23516065152103438,-0.024054722598731867,-0.00027320458834704283,-0.038752434251950935,,,,,,,,,-0.28890959436905755,-0.14225492879789783,-0.11307946461657466,-0.04387634051654723,,,,,,,,,,,,,,,,,,,,,0.21391602543050084,0.37699811304739,-0.5338548760930285,-0.2872255891868391,,,,,,,,,,,,,-0.2958391812867958,-0.05219009721627191,-0.0018789282956403848,-0.06761653396500138,-0.27186010683207074,-0.34478444416279225,-0.05460008494458745,-0.019375397325075098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBep7_c306-I,c,I,2.2035625,177.44518032951882,296.7745977324939,58.45296115768243,156.87663282965696,14.655172413793109,6,13.118064190370836,31.05284683792344,6.784252739870661,0.09531689285639112,0.023533033492992367,-0.42373540104734697,-0.7854671347293796,61.5426760482063,66.78970320753191,1.2142857142857142,6.353348271265282,,,,,,,,,,,,,-0.5868750338305249,1.1864697574649914,0.9766541939117841,-0.2846227936401769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5484196416825813,,-0.6621374145324008,-0.23723238609877662,,-0.07820841179205562,-0.2746421568507846,-0.171821662452619,0.04068163093243048,0.11216351368304077,-0.27971629252468877,-0.06749709316659791,0.20293966260169208,-0.0012189521687742842,-0.16747867564616722,-0.15256397342308212,0.3322921621149006,-0.007889515574227844,-0.12542783038375976,-0.08730019802501779,-0.4327525564869592,0.9251659470895834,0.36874389162652005,0.06612857773904036,-0.08314430164114038,0.13993940229395818,0.18820431365412427,0.18948348931333944,,,,,,,,,,,,,0.4322485048401503,-0.12755377788779482,0.09089910503675926,-0.09366243320334929,0.03921826082445814,-0.03532107495760573,-0.11707486703443978,-0.08451496609677411,,,,,,,,,,,,,0.024739474256332245,-0.22345868806978614,-0.05634788097343865,-0.041168272890367515,,,,,0.5079025639848765,-0.30136577689702915,0.04149194864332677,-0.17676181653374637,0.09895134335967799,0.07136176218449511,-0.155998244916892,-0.008935712503923252,,,,,-0.022630046274975325,0.11765306769112084,-0.1350218589400128,-0.023254417923301043,,,,,,,,,,,,,,,,,,,,,,,,,-0.029993422822718545,-0.16981006134388735,-0.0742164085534005,-0.080647725783321,,,,,,,,,,,,,,,,,,,,,,,,,-0.04006004802288612,0.06868461781683778,-0.3243756472141415,0.03655001634542452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2141987083894516,-0.17769001339523743,0.0033427712612338744,-0.14395244545126146,,,,,,,,,,,,,,,,,,,,,,,,
SBep12_d638-N,d,N,6.0198125,110.24194594542398,342.40848716136213,72.65603413917555,0.0,21.12727272727273,22,8.196678875286906,31.204864672900484,7.05834580318716,0.1248790615098776,0.028195037386929626,-0.45704783450426295,-0.4421439230476973,66.98668867432633,66.61309406483034,1.6666666666666667,4.983543922672012,0.7773520644373284,-0.928548804383149,-1.7211544400723804,-0.029671282430576994,,,,,2.2739558760804948,-0.96670258617131,-1.0971455311215326,-0.05693249841650729,0.32246379704444034,-0.77678805389761,-0.3369378859124798,1.057112294567201,0.5132789837164531,-0.8454501334905445,-0.4712336817337641,0.7776615770927344,1.6562992286096074,-0.9883814115807064,-0.7591399957904555,0.8650640132888334,-0.03307037958618797,-0.413750621845255,-0.15420585145381216,0.054230163798648284,,,,,,,,,-0.13751131954641496,-0.6964681248942757,-0.20205077384880948,0.3933569908503962,,,,,-0.32262946252387287,-0.2814610242154683,-0.5119762654356913,-0.014758498710922604,,0.3168451260113447,-0.1163880806146584,-0.006480572874949603,-0.28743466850997995,0.0816206895590242,-0.3680751079937784,-0.1600492124176063,-0.385667622516537,-0.3828361348277278,0.2013396544857963,0.022431382829330628,-0.5058594377760728,-0.36095193226758027,0.0630257827827388,0.06251110909233004,-0.12957905609948092,-0.09284004015605538,0.12055530680536669,-0.007653841348448419,-0.34116060595036746,0.0005673107468948462,-0.09301071525219738,0.018857481674420626,-0.35679792941446886,-0.3324486778660093,0.13477409074577537,-0.04710962814158185,0.23240097475925292,0.9981715176511017,0.12035217201462763,0.12089051549901808,,,,,-0.468928138039054,-0.10310660928377546,0.02296921158304146,-0.010925065973982196,-0.42791897455513483,-0.3670046777463552,0.05679976521303938,0.12830667762975928,,,,,,,,,-0.37724849848228836,-0.05869195169357173,0.05139386263083714,0.07045628843212524,-0.39756134645039015,-0.11322000648174145,-0.13363061278631677,-0.047609361304462694,-0.23661057497875962,0.5302555934722932,0.09891343825024941,0.13028119123004436,-0.30639430575836407,-0.1292869759059781,0.43400804381947344,0.09987121834395657,,,,,-0.2937848305313903,0.29475524575672823,0.23860290419300345,0.2705203343780365,,,,,,,,,-0.4031542772310694,-0.04083173246827407,0.5998023074863793,0.03908273324796313,-0.3629125052282972,-0.7862454783732553,-0.06051542184354118,0.04952769274022042,,,,,-0.49114026357257295,-0.4435478373190783,-0.010619791342575974,0.024589785249386584,-0.48108866801764527,-0.4157085553194155,0.20838780129255727,0.018317474795914782,,,,,,,,,,,,,-0.4691430586481419,0.01266423870915168,0.1379894464763745,-0.03406818628976705,,,,,-0.49982139098965767,-0.5044133257982604,-0.004464944215568757,-0.13054810138602002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBep20_d133-I,d,I,3.03575,160.01831999628234,211.96687878094625,111.73754828691906,156.10371025186708,19.0,12,9.116808872136595,20.33630433414816,7.521095996256447,0.16526692834668474,0.03068796132134258,-0.5093093452074676,0.7057522352964651,59.89038522592811,66.62629389211669,1.4736842105263157,6.258749897060034,0.36542197127288606,-1.0379651736721671,-1.0686348245678738,0.23587536030306233,,,,,,,,,,,,,,,,,-0.0390987377748372,-0.6625269529466388,-0.23142789694397634,-0.08430794322398502,0.4087255420694435,-0.869629467272274,-0.5802586269951189,0.2787287893100921,,,,,,,,,,,,,,,,,-0.5484196416825806,-0.42516881937238227,-0.3524300445204349,,-0.3025945226669641,,-0.2404482068320844,-0.4352626414236557,-0.04080649481159443,-0.10740255059332776,0.25291889514091104,-0.05022761372794928,0.10900458374923075,-0.6156216532280379,0.09103938644529537,0.10046800916009382,0.238344077611109,2.0667141679912935,0.3132691279393029,0.2839579282358363,-0.0033393862847303645,0.6646744463609334,0.30310960902787504,0.07746605232068103,,,,,-0.517450405135231,-0.2053765382033409,0.2245438224782548,-0.04620557682738691,-0.11140527632525672,3.1186309069605422,0.33759744698769295,0.15067798607073107,,,,,-0.09150544380610647,0.06762797314188343,0.08567621398003179,-0.0012009459855741986,-0.004776027427190402,-0.005354146563078273,-0.07494028005424026,-0.19399072768047795,,,,,,,,,-0.2400301176377211,-0.35829653867470485,0.21261254165717908,-0.07162318864019916,-0.22492325835564497,-0.03909489791025741,0.20671548324540678,-0.06986879548981537,-0.15142273651254853,-0.3761298077467474,-0.05271230248047297,0.010820392883899523,,,,,0.04851378340154774,0.05616685639031622,0.22302551196229825,0.10951583328614607,-0.13734419791203212,-0.2008369066302226,0.07985878133603785,-0.013021858894849657,,,,,,,,,-0.032931544533860796,0.01286476409253669,0.5182191636226251,0.19530141603678702,-0.20996844604925144,1.6423680430431256,-0.10979548188066739,0.19057385978777047,,,,,,,,,,,,,-0.05315770105625944,-0.508730235411691,-0.05921308510685999,-0.004005209734225067,,,,,,,,,0.05242393631609419,-0.22782877546037264,0.10025333090622392,0.09810104007556558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013298085414665102,-0.051492203872848315,0.09961149947755579,-0.1319385569960216,,,,,,,,,,,,,,,,,,,,,,,,,0.1908214004351645,-0.08045992059372967,-0.008749063007015863,0.10081220327232661,,,,,,,,,,,,,,,,,,,,,,,,
SBep12_c422-N,c,N,8.034875,143.10228034835615,387.2649014852002,99.22026021440996,119.22255159653605,19.25,30,9.463346547680436,30.420460425736927,7.457338848455605,0.13699092145507916,0.029169510985960774,-0.5014479471361798,0.4710825047128258,87.46863241346449,66.47893775877365,1.4736842105263157,4.729382846652873,0.12577390497407967,-0.9625208298630389,-0.9478288894744813,-0.006367952764491365,,,,,0.3773098152449073,-0.7426514141083868,-0.45245352712976633,0.11624715667854058,,,,,,,,,0.5568096553938865,-0.9250205456994783,-0.5796962451732334,0.4917920341110697,-0.1508641694413455,-0.14868220495787368,0.08745350154930984,0.03755755665461758,-0.4462125411249093,-0.08124306717029227,0.3917514846936403,-0.01840994321131254,,,,,-0.3219253575508106,-0.4022409841303077,0.02239944494796963,-0.01932095147113452,,,,,-0.3602611590503251,-0.28146102421547775,-0.4288513436142974,-0.23723238609877695,-0.16311342720035382,,-0.2334619693269828,0.11586133901120699,-0.07481910927949867,0.05552504316213523,0.27590157394736514,0.11812660438015732,-0.2172784250822848,0.6547064181769146,0.14711698671072476,0.0949739573750345,-0.2978923174379026,-0.33603605600286285,0.002761858982829925,-0.037549841140842255,0.21094795133669395,-0.12290996224409913,-0.03323609519170288,-0.016080513002997725,-0.2756304857803261,-0.14176005715504367,-0.1524144397535341,-0.08342624338475492,,,,,,,,,-0.325683327551067,-0.04701977578349462,-0.12741821606312656,-0.05955937017459189,-0.2971886491253706,-0.34541527465803723,-0.040162646356254064,-0.10799470925956633,-0.11894031888532758,-0.141998649568386,-0.11320623891507266,-0.019386122369439863,,,,,-0.3403397261146456,-0.22615606343375083,0.0057194047342282155,0.06596441129793237,-0.19396414875226126,-0.008586787733851992,-0.1013935669689383,0.01791497883516613,,,,,-0.08744086247322018,-0.22020957461971433,0.0610524564114873,0.038988100523306576,,,,,-0.2290328567948205,-0.08216799196853843,-0.017949411005925085,0.013256020634017781,,,,,-0.3712042347678507,-0.12075011783292504,-0.07277403943964977,-0.027635706645848312,,,,,-0.10405193292917665,-0.09284120195017129,0.044523327273358754,-0.08371086542308163,,,,,,,,,,,,,0.03864870326127835,-0.11745575591613076,0.03222062234051115,-0.055138301182964804,,,,,,,,,,,,,-0.11634120081797766,-0.3151034078591503,-0.17178565617996297,-0.03911992296553588,-0.45462311211206385,-0.0985550238376204,-0.2785504754443454,-0.09538592542620376,,,,,,,,,,,,,,,,,-0.004555321643669714,-0.36030861074853454,0.0335305084787962,0.07003378049684836,,,,,,,,,,,,,-0.4071353127308555,0.15223716960485675,-0.07458069690593981,0.005863315208982151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBep20_d55-N,d,N,1.66725,184.5066649149313,386.8134481379743,113.90962220779691,163.21771075637406,12.307692307692307,5,11.244153900099137,28.93434662871285,7.632612540958867,0.14992306633876196,0.027847949920247046,-0.4285128920086972,-0.3563199112088816,66.33175856809851,65.87128931501636,1.5,3.5987404408457033,,,,,,,,,,,,,0.1310669282677838,-0.5406812691225772,-0.3447583614984067,-0.18998314375677133,,,,,,,,,,,,,-0.49889688315869873,0.6516647467317356,0.5478642301570833,-0.43249226755142023,,,,,,,,,,,,,,,-0.0990331054197355,-0.11010445044857411,1.6501408138655347,,0.1815250115945352,0.34677077899173475,,,,,,,,,,,,,1.6777301948352386,-0.0513311043285376,-0.26106076969461306,-0.09264642106563985,-0.030849793718505096,0.11901572163766404,0.14738251713226908,0.0810240910336287,,,,,0.4134597692625051,-0.29410587663943966,-0.07098498489856286,-0.04827225772100632,,,,,-0.2555509896915394,-0.16838157129100959,0.0615394717384484,-0.0590405478201565,,,,,,,,,,,,,,,,,2.2329552256409926,-0.09565623127967952,0.0023364988678476442,-0.10042768080719285,,,,,,,,,,,,,,,,,0.015604906484570238,-0.09103287890401436,-0.08711279783864134,-0.12458869144561495,,,,,,,,,,,,,,,,,,,,,,,,,-0.39348793855973346,0.9439086080323079,0.02537407932765047,0.026140054779407805,,,,,,,,,0.22429921718049114,-0.2403480919781673,0.09029363489755876,-0.005032037230795699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBep12_c537-N,c,N,6.358625,179.25328727360062,376.1620976933886,99.33712852667078,239.2559314754577,28.20454545454545,13,11.144534038279,36.85692761410802,7.682359098099838,0.1182216831979958,0.02476900692074069,-0.4899123418676481,-0.5862580455495182,89.89908371494433,66.57145119222302,1.4827586206896552,4.560734435510822,0.4050291323873525,-0.940132433558412,-1.580154521233373,0.05443392670641539,,,,,0.7707511611477622,-0.9746908045773622,-0.7259179653555328,0.34329422718856584,,,,,,,,,0.29331680740597277,-0.2316969820635236,-0.039650299340816805,0.33720931154817047,,,,,,,,,,,,,0.5033279373229241,-0.9742957354835983,-0.5784181035894618,0.6350112705103648,,,,,0.01605580621419101,,-0.35243004452043547,-0.04654048262347517,0.15071903759951055,-0.20989292439319032,-0.009834028066164928,-0.08234032483255799,-0.08225224448632903,-0.19930160423022583,-0.3487383712906062,-0.06391331260307932,0.24243252567404913,-0.2170434942688754,-0.13912101166329865,-0.07468979398268423,0.20154699146797692,-0.30741085784988903,-0.1049978795192107,-0.018771607199136897,-0.05933477392594992,-0.0872077830510495,0.14821631393765122,0.09478738968124571,-0.03272646969881613,-0.050823793742368825,-0.019048324499877083,-0.1418978814616262,,,,,0.12310388980610637,-0.13891826887294959,0.05874035278734493,0.06942387233739888,,,,,-0.13803291332320347,-0.24392168083217355,-0.033676676890566665,-0.046753978436130744,,,,,,,,,,,,,-0.014152758574843395,-0.020823426939429505,-0.005515092340452089,0.12157828773254478,-0.06072520995024813,-0.10172011529216582,0.10161066980215004,0.026387761046329155,-0.37537320939234875,-0.20751452068440904,-0.014164067799807705,-0.015894164707610275,0.03689620283233086,-0.3335506487994979,0.13518566345257108,-0.10130618340461768,0.09962883784603606,0.10765802273422313,0.011517837975018395,0.0655007068385385,,,,,0.3139197747104994,0.14087738581300296,-0.044143219791943036,-0.08984913086497093,,,,,,,,,,,,,,,,,0.30578079386819795,-0.25995664187482415,0.08975595035687141,0.07146436570495977,-0.00030649774668876066,-0.2429036869178615,0.06476962927324066,-0.06979801193804289,-0.2821450970144639,-0.4089023337797515,0.13744019685327463,0.12360577079544868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBep12_c174-N,c,N,1.4351875,126.06356861909386,214.09750420578555,97.02422697777294,92.04060830741987,16.647058823529413,5,7.9404061228217016,16.99677761116225,6.812087147578208,0.13902490376533402,0.03107756351887268,-0.537531727854743,-0.08057343455448522,96.7528488601446,66.74911709273496,1.1428571428571428,4.877411488045987,0.3571421229188498,-1.2003439245309866,-1.4098456591998696,0.1484877843025652,,,,,,,,,0.17532092891962908,-0.49055835360583194,-0.17546830207473502,0.01831120161388062,,,,,,,,,,,,,0.29650787145426355,-0.5759599240953319,-0.16358923093432,0.3290496916067228,,,,,,,,,,,,,-0.09683928336516257,,,-0.4914882573991844,,,0.032437401746583924,-0.11660977328279405,-0.18189662218958264,-0.0458960943360809,-0.4278989034737925,-0.0535562539664305,,,,,,,,,-0.4123666136908889,-0.11673573492056027,-0.5108180704484804,-0.04718498878684504,,,,,,,,,,,,,,,,,-0.4480907922772415,-0.2164241696920528,-0.2144255226047516,-0.1574859906535158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11357104732838078,0.259640294419128,-0.15648364375007065,-0.0665610173829282,,,,,-0.20335264645285342,0.012048943474416809,-0.07213454660650585,-0.04367059321655615,,,,,-0.41139410416135985,-0.0689438520397691,-0.15158616997131275,-0.017819682397634,,,,,,,,,-0.38872670463678843,-0.3045378995866962,0.07230626172254137,-0.01991693397142623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.509951799517167,0.10253781783657777,-0.1199517503497105,-0.04769603988900411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBep7_d25-N,d,N,2.6836875,171.9949555659895,383.796242107039,98.95351359467043,127.22948430931042,9.185185185185183,14,12.191027717607012,30.998001593976692,8.932484366413727,0.10329249662229696,0.026375962336146988,-0.4324541824086371,-0.44214392304769656,93.35077997269151,66.65982945867383,1.4615384615384617,4.8440811383590665,,,,,,,,,0.6184285606741252,-1.06750940703972,-0.7110202550624901,0.7886681750290665,-0.3175184877267097,-0.12652589709128598,0.2688559143036894,0.08001728660056509,,,,,-0.8011000022155168,0.13296887559374718,0.4828657233942924,-0.25604796368025895,-0.06080756366193437,-0.7077284387511108,-0.2945095461640295,0.6816605367083708,,,,,,,,,-0.593359266958143,0.8878381934264887,0.7431904029968773,-0.3093129253321814,,,,,0.24184598537290067,-0.28146102421548114,-0.6621374145324008,-0.49148825739918583,,-0.1440506680926235,-0.12718171135967632,0.110703769811595,-0.07902478501696597,-0.508552288257523,0.04238301512187495,-0.05924876645403903,0.23450334893978228,-0.4612703619812313,-0.11421341272829624,-0.1279638723508093,-0.11468397218683522,-0.15122856214548816,-0.12224241715788992,-0.0930570480293973,,,,,-0.2773248693612643,-0.22948464828962015,-0.10855612599411003,-0.14421715983390535,,,,,,,,,,,,,-0.017551707582302817,-0.561001130874679,-0.09522385900617018,-0.14561704581442647,0.2346928153454377,-0.4438338517376223,0.053344849271011525,0.04893550518798898,,,,,0.460612962584607,-0.22231980024054235,-0.1102515779343041,-0.13950346928671997,,,,,,,,,,,,,,,,,-0.10734420485986956,-0.050030590989463455,-0.2432881239752919,0.09007991357446403,,,,,0.05878566667401846,-0.07548888497075727,-0.04275837307918049,-0.043021960472962834,,,,,0.09191361138229404,-0.4201512599793211,-0.3293836208127437,-0.07842540835927894,,,,,,,,,0.11136184432351909,-0.37780571114940686,0.0025854953854286323,0.009308445379127386,,,,,0.498381809799269,-0.46482485885921065,0.17125019173093944,0.23409938899038574,,,,,,,,,-0.11048255964764554,-0.3523333033212008,-0.013658102236742672,-0.16316240954953587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBep7_c261-N,c,N,1.965375,220.32508692509563,382.13860401429014,112.68569107634495,213.13254317823825,30.23076923076923,3,12.658016900843982,27.055076690944592,8.323630173098087,0.08781165737690817,0.02328081155073716,-0.5302487629390696,-0.2951062998251052,70.90616522955028,66.69667749296372,1.2727272727272727,5.5968962666157855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.575250387955775,-0.8394958983567643,0.16990009105398327,-0.0027626374651252604,,,,,,,,,-0.5484196416825806,,-0.47443597816151284,,-0.1631134272003597,,-0.42665448112262144,0.03396810627127518,0.3247368534125894,-0.27855451662504105,0.19955006805241263,-0.13839647232510116,,,,,0.43065355784238496,-0.2382987617449559,-0.12461282986961848,-0.07148846967301108,0.6062343295865936,0.13394220338391422,-0.15722852665981327,-0.09762698684527536,0.27069358650857345,0.07428358705851608,0.12755190854052526,0.062361276928920434,0.13864599947401968,0.01851364828399487,0.004742991608517674,-0.05540324552211135,0.33724057396792884,-0.11535093590796923,-0.07340903560129979,-0.1096589423536015,,,,,-0.013096849693392764,-0.2908109438122585,-0.09191625175069904,-0.16906905795739197,0.46430424048709745,-0.05263210286718716,0.016312128095294354,0.02819562561382865,,,,,0.4644377876233675,-0.06086363453873698,0.07533674367495403,0.04767286771642707,,,,,,,,,,,,,,,,,0.25354165037000187,0.27996110614316094,-0.013473274756149399,-0.0969078880431653,,,,,0.2776929925258524,0.15939977220783,-0.03551394134860888,-0.08591479764146043,,,,,0.18679675065179444,0.1189679390988006,-0.0864324907883562,-0.09189598516201807,0.24950085499572705,-0.2937451481801206,0.029320166284310133,-0.10056006960820961,,,,,,,,,0.17697200778295283,-0.1560639522248887,0.09611979938799059,-0.0983197155464885,0.20368312768708316,-0.18832277375842735,-0.12818108290029992,-0.10940609477018587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02741129853267141,-0.11314146425146952,-0.06570258463112531,-0.016695129817633988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
